ts,lat,lng,kalman_speed,endpoint_speed,final_speed,is_stale,is_stationary,raw_dist,raw_dt,raw_implied,stat_count
1773241567000,64.1108618333333,-21.9072656666667,5.61,0.00,7.17,true,false,3.84,4.00,3.46,1
1773241569000,64.1108618333333,-21.9072656666667,0.00,0.00,0.00,true,true,2.56,2.00,4.60,2
1773241571000,64.1110736833333,-21.9072563333333,15.52,13.70,13.02,false,false,22.46,2.00,40.43,0
1773241574000,64.1110736833333,-21.9072563333333,10.94,0.00,13.02,true,false,6.82,3.00,8.19,1
1773241578000,64.1110852333333,-21.9072686666667,0.00,0.00,0.00,true,true,0.69,4.00,0.62,2
1773241580000,64.1110852333333,-21.9072686666667,0.00,0.00,0.00,true,true,1.56,2.00,2.80,3
1773241584000,64.1110854166667,-21.9072605,0.00,0.00,0.00,true,true,0.53,4.00,0.48,4
1773241588000,64.1110877166667,-21.9072375,0.00,0.00,0.00,true,true,1.18,4.00,1.06,5
1773241592000,64.1110883666667,-21.9072123333333,0.00,0.00,0.00,true,true,1.36,4.00,1.23,6
1773241594000,64.1110883666667,-21.9072123333333,0.00,0.00,0.00,true,true,0.16,2.00,0.28,7
1773241596000,64.1110883666667,-21.9072123333333,0.00,0.00,0.00,true,true,0.04,2.00,0.08,8
1773241599000,64.1110890833333,-21.9071946666667,0.00,0.00,0.00,true,true,0.88,3.00,1.05,9
1773241601000,64.1110890833333,-21.9071946666667,0.00,0.00,0.00,true,true,0.19,2.00,0.34,10
1773241604000,64.1110895166667,-21.9071818333333,0.00,0.00,0.00,true,true,0.68,3.00,0.82,11
1773241606000,64.1110895166667,-21.9071818333333,0.00,0.00,0.00,true,true,0.14,2.00,0.26,12
1773241610000,64.1110887,-21.907162,0.00,0.00,0.00,true,true,1.01,4.00,0.91,13
1773241614000,64.1110868333333,-21.9071365,0.00,0.00,0.00,true,true,1.39,4.00,1.26,14
1773241616000,64.1110868333333,-21.9071365,0.00,0.00,0.00,true,true,0.16,2.00,0.29,15
1773241619000,64.1110862666667,-21.9071025,0.00,0.00,0.00,true,true,1.70,3.00,2.04,16
1773241624000,64.1110888166667,-21.9070756666667,0.00,0.00,0.00,true,true,1.67,5.00,1.20,17
1773241628000,64.11116105,-21.9069628333333,0.00,0.00,0.00,true,true,9.81,4.00,8.83,18
1773241630000,64.1112102833333,-21.906906,0.00,0.00,0.00,true,true,7.21,2.00,12.98,19
1773241632000,64.1112102833333,-21.906906,0.00,0.00,0.00,true,true,1.94,2.00,3.49,20
1773241635000,64.111483,-21.9068803333333,23.13,10.22,9.71,false,false,30.83,3.00,36.99,0
1773241637000,64.111483,-21.9068803333333,18.79,0.00,9.71,true,false,6.58,2.00,11.85,1
1773241641000,64.1119624166667,-21.9065715,44.71,25.23,23.97,false,false,53.50,4.00,48.15,0
1773241645000,64.1125528833333,-21.9062375,62.23,36.67,34.83,false,false,72.06,4.00,64.86,0
1773241647000,64.1125528833333,-21.9062375,39.21,0.00,34.83,true,false,2.63,2.00,4.73,1
1773241652000,64.1130196,-21.9053953333333,42.69,39.27,37.31,false,false,58.19,5.00,41.90,0
1773241654000,64.1130196,-21.9053953333333,26.07,0.00,37.31,true,false,2.25,2.00,4.06,1
1773241658000,64.1135560333333,-21.903945,71.62,46.23,43.92,false,false,86.35,4.00,77.72,0
1773241660000,64.1135560333333,-21.903945,48.43,0.00,43.92,true,false,7.45,2.00,13.41,1
1773241664000,64.11398955,-21.902582,63.73,50.56,48.04,false,false,73.09,4.00,65.78,0
1773241666000,64.11398955,-21.902582,40.18,0.00,48.04,true,false,2.62,2.00,4.72,1
1773241670000,64.1143973333333,-21.9013206666667,0.00,0.00,0.00,true,false,0.00,2.00,0.00,1
1773241678000,64.1153962666667,-21.89907,92.13,56.09,53.29,false,false,155.75,8.00,70.09,0
1773241682000,64.1160157,-21.8983661666667,72.81,59.17,56.21,false,false,79.05,4.00,71.14,0
1773241684000,64.1160157,-21.8983661666667,41.94,0.00,56.21,true,false,3.49,2.00,6.28,1
1773241687000,64.1167101,-21.8979508333333,67.52,57.75,54.86,false,false,69.14,3.00,82.97,0
1773241691000,64.1174243166667,-21.897854,76.53,64.51,61.28,false,false,86.70,4.00,78.03,0
1773241693000,64.1174243166667,-21.897854,47.15,0.00,61.28,true,false,2.59,2.00,4.67,1
1773241697000,64.1174243166667,-21.897854,3.35,3.35,3.18,false,false,11.13,4.00,10.02,0
1773241703000,64.1184367833333,-21.8979901666667,0.00,0.00,0.00,true,false,0.00,4.00,0.00,1
1773241709000,64.1190796333333,-21.8980998333333,0.00,0.00,0.00,true,false,0.00,4.00,0.00,1
1773241713000,64.1196369166667,-21.8981621666667,47.66,27.92,26.52,false,false,61.93,4.00,55.74,0
1773241717000,64.1196909,-21.8981783333333,16.08,16.08,15.28,false,false,12.73,4.00,11.46,0
1773241719000,64.1196858166667,-21.8981763333333,5.86,0.00,15.28,true,false,5.21,2.00,9.38,1
1773241723000,64.1196858166667,-21.8981763333333,0.00,0.00,0.00,true,true,3.82,4.00,3.43,2
1773241727000,64.1196858,-21.8981765,0.00,0.00,0.00,true,true,1.36,4.00,1.22,3
1773241729000,64.1196856333333,-21.8981765,0.00,0.00,0.00,true,true,0.18,2.00,0.32,4
1773241733000,64.1197296833333,-21.8981878333333,0.00,0.00,0.00,true,true,4.87,4.00,4.39,5
1773241738000,64.11997995,-21.898247,22.18,6.23,5.92,false,false,28.57,5.00,20.57,0
1773241744000,64.1203963666667,-21.8983808333333,31.02,13.65,12.97,false,false,48.84,6.00,29.31,0
1773241747000,64.1203963666667,-21.8983808333333,11.13,0.00,12.97,true,false,0.57,3.00,0.68,1
1773241751000,64.1210301166667,-21.8984908333333,53.48,24.59,23.36,false,false,66.32,4.00,59.68,0
1773241757000,64.12161295,-21.898598,0.00,0.00,0.00,true,false,0.00,4.00,0.00,1
1773241762000,64.1222299666667,-21.898729,0.00,0.00,0.00,true,false,0.00,3.00,0.00,1
1773241768000,64.1236005833333,-21.8989975,108.43,61.18,58.13,false,false,152.70,6.00,91.62,0
1773241772000,64.1236005833333,-21.8989975,17.88,0.00,58.13,true,false,6.37,4.00,5.74,1
1773241774000,64.1243002166667,-21.8991403333333,58.49,55.46,52.68,false,false,65.80,2.00,118.45,0
1773241779000,64.12499835,-21.8992925,67.67,55.63,52.85,false,false,92.77,5.00,66.79,0
1773241782000,64.12499835,-21.8992925,24.89,0.00,52.85,true,false,0.97,3.00,1.16,1
1773241786000,64.1257059166667,-21.8994041666667,57.46,46.99,44.64,false,false,69.14,4.00,62.22,0
1773241792000,64.1264279833333,-21.8995153333333,0.00,0.00,0.00,true,false,0.00,4.00,0.00,1
1773241796000,64.127169,-21.899647,0.00,0.00,0.00,true,false,0.00,2.00,0.00,1
1773241800000,64.1278012333333,-21.8997743333333,54.41,42.34,40.23,false,false,70.45,4.00,63.41,0
1773241806000,64.1281768,-21.899841,21.30,21.30,20.23,false,false,46.58,6.00,27.95,0
1773241808000,64.1283165833333,-21.8999023333333,22.60,22.60,21.47,false,false,13.63,2.00,24.53,0
1773241810000,64.1283165833333,-21.8999023333333,13.96,0.00,21.47,true,false,0.63,2.00,1.14,1
1773241815000,64.1283095666667,-21.8999098333333,0.00,0.00,0.00,true,true,4.31,5.00,3.11,2
1773241820000,64.1283095333333,-21.8999101666667,0.00,0.00,0.00,true,true,2.07,5.00,1.49,3
1773241824000,64.1283095333333,-21.8999101666667,0.00,0.00,0.00,true,true,0.15,4.00,0.14,4
1773241827000,64.1283287,-21.8999125,0.00,0.00,0.00,true,true,2.11,3.00,2.54,5
1773241831000,64.1283287,-21.8999125,0.00,0.00,0.00,true,true,0.37,4.00,0.34,6
1773241833000,64.1286224666667,-21.8999485,23.54,6.97,6.62,false,false,32.70,2.00,58.86,0
1773241835000,64.1286224666667,-21.8999485,20.64,0.00,6.62,true,false,8.87,2.00,15.97,1
1773241838000,64.1289787,-21.8999708333333,36.44,19.15,18.19,false,false,38.28,3.00,45.93,0
1773241842000,64.1289787,-21.8999708333333,8.10,0.00,18.19,true,false,4.52,4.00,4.06,1
1773241844000,64.1294180666667,-21.8999348333333,36.66,33.55,31.87,false,false,44.24,2.00,79.62,0
1773241848000,64.1294180666667,-21.8999348333333,12.89,12.89,12.25,false,false,10.81,4.00,9.73,0
1773241851000,64.1296497,-21.8998478333333,21.57,21.57,20.49,false,false,22.14,3.00,26.57,0
