ts,lat,lng,dt_s,dist_m,implied_speed_kmh,is_stale,stale_run,real_gap_s
1773218982000,64.076905,-21.9367333333333,4.0,0.0,0.0,true,29,0
1773218985000,64.076905,-21.9367333333333,3.0,0.0,0.0,true,30,0
1773218985000,64.076905,-21.9367333333333,0.0,0.0,0.0,true,31,0
1773218985000,64.076905,-21.9367333333333,0.0,0.0,0.0,true,32,0
1773218990000,64.076905,-21.9367333333333,5.0,0.0,0.0,true,33,0
1773218990000,64.076905,-21.9367333333333,0.0,0.0,0.0,true,34,0
1773218994000,64.076905,-21.9367333333333,4.0,0.0,0.0,true,35,0
1773218994000,64.076905,-21.9367333333333,0.0,0.0,0.0,true,36,0
1773218999000,64.076905,-21.9367333333333,5.0,0.0,0.0,true,37,0
1773219001000,64.076905,-21.9367333333333,2.0,0.0,0.0,true,38,0
1773219001000,64.076905,-21.9367333333333,0.0,0.0,0.0,true,39,0
1773219003000,64.076905,-21.9367333333333,2.0,0.0,0.0,true,40,0
1773219013000,64.076905,-21.9367333333333,10.0,0.0,0.0,true,41,0
1773219013000,64.076905,-21.9367333333333,0.0,0.0,0.0,true,42,0
1773219013000,64.076905,-21.9367333333333,0.0,0.0,0.0,true,43,0
1773219013000,64.076905,-21.9367333333333,0.0,0.0,0.0,true,44,0
1773219020000,64.076905,-21.9367333333333,7.0,0.0,0.0,true,45,0
1773219022000,64.076905,-21.9367333333333,2.0,0.0,0.0,true,46,0
1773219022000,64.076905,-21.9367333333333,0.0,0.0,0.0,true,47,0
1773219026000,64.076905,-21.9367333333333,4.0,0.0,0.0,true,48,0
1773219026000,64.076905,-21.9367333333333,0.0,0.0,0.0,true,49,0
1773219028000,64.076905,-21.9367333333333,2.0,0.0,0.0,true,50,0
1773219032000,64.076905,-21.9367333333333,4.0,0.0,0.0,true,51,0
1773219032000,64.076905,-21.9367333333333,0.0,0.0,0.0,true,52,0
1773219036000,64.076905,-21.9367333333333,4.0,0.0,0.0,true,53,0
1773219038000,64.076905,-21.9367333333333,2.0,0.0,0.0,true,54,0
1773219038000,64.076905,-21.9367333333333,0.0,0.0,0.0,true,55,0
1773219041000,64.076905,-21.9367333333333,3.0,0.0,0.0,true,56,0
1773219044000,64.076905,-21.9367333333333,3.0,0.0,0.0,true,57,0
1773219044000,64.076905,-21.9367333333333,0.0,0.0,0.0,true,58,0
1773219049000,64.076905,-21.9367333333333,5.0,0.0,0.0,true,59,0
1773219049000,64.076905,-21.9367333333333,0.0,0.0,0.0,true,60,0
1773219051000,64.076905,-21.9367333333333,2.0,0.0,0.0,true,61,0
1773219054000,64.076905,-21.9367333333333,3.0,0.0,0.0,true,62,0
1773219054000,64.076905,-21.9367333333333,0.0,0.0,0.0,true,63,0
1773219056000,64.076905,-21.9367333333333,2.0,0.0,0.0,true,64,0
1773219059000,64.076905,-21.9367333333333,3.0,0.0,0.0,true,65,0
1773219059000,64.076905,-21.9367333333333,0.0,0.0,0.0,true,66,0
1773219062000,64.076905,-21.9367333333333,3.0,0.0,0.0,true,67,0
1773219067000,64.076905,-21.9367333333333,5.0,0.0,0.0,true,68,0
1773219067000,64.076905,-21.9367333333333,0.0,0.0,0.0,true,69,0
1773219070000,64.076905,-21.9367333333333,3.0,0.0,0.0,true,70,0
1773219070000,64.076905,-21.9367333333333,0.0,0.0,0.0,true,71,0
1773219070000,64.076905,-21.9367333333333,0.0,0.0,0.0,true,72,0
1773219076000,64.076905,-21.9367333333333,6.0,0.0,0.0,true,73,0
1773219079000,64.076905,-21.9367333333333,3.0,0.0,0.0,true,74,0
1773219079000,64.076905,-21.9367333333333,0.0,0.0,0.0,true,75,0
1773219081000,64.076905,-21.9367333333333,2.0,0.0,0.0,true,76,0
1773219084000,64.076905,-21.9367333333333,3.0,0.0,0.0,true,77,0
1773219084000,64.076905,-21.9367333333333,0.0,0.0,0.0,true,78,0
1773219087000,64.076905,-21.9367333333333,3.0,0.0,0.0,true,79,0
1773219087000,64.076905,-21.9367333333333,0.0,0.0,0.0,true,80,0
1773219091000,64.076905,-21.9367333333333,4.0,0.0,0.0,true,81,0
1773219091000,64.076905,-21.9367333333333,0.0,0.0,0.0,true,82,0
1773219095000,64.076905,-21.9367333333333,4.0,0.0,0.0,true,83,0
1773219097000,64.076905,-21.9367333333333,2.0,0.0,0.0,true,84,0
1773219097000,64.076905,-21.9367333333333,0.0,0.0,0.0,true,85,0
1773219100000,64.076905,-21.9367333333333,3.0,0.0,0.0,true,86,0
1773219104000,64.076905,-21.9367333333333,4.0,0.0,0.0,true,87,0
1773219104000,64.076905,-21.9367333333333,0.0,0.0,0.0,true,88,0
1773219110000,64.076905,-21.9367333333333,6.0,0.0,0.0,true,89,0
1773219110000,64.076905,-21.9367333333333,0.0,0.0,0.0,true,90,0
1773219110000,64.076905,-21.9367333333333,0.0,0.0,0.0,true,91,0
1773219114000,64.076905,-21.9367333333333,4.0,0.0,0.0,true,92,0
1773219114000,64.076905,-21.9367333333333,0.0,0.0,0.0,true,93,0
1773219116000,64.076905,-21.9367333333333,2.0,0.0,0.0,true,94,0
1773219119000,64.076905,-21.9367333333333,3.0,0.0,0.0,true,95,0
1773219119000,64.076905,-21.9367333333333,0.0,0.0,0.0,true,96,0
1773219123000,64.076905,-21.9367333333333,4.0,0.0,0.0,true,97,0
1773219125000,64.076905,-21.9367333333333,2.0,0.0,0.0,true,98,0
1773219129000,64.076905,-21.9367333333333,4.0,0.0,0.0,true,99,0
1773219131000,64.076905,-21.9367333333333,2.0,0.0,0.0,true,100,0
1773219133000,64.076945,-21.9366833333333,2.0,5.1,9.1,false,100,211.0
1773219135000,64.07696,-21.9366333333333,2.0,2.9,5.3,false,0,2.0
1773219135000,64.07696,-21.9366333333333,0.0,0.0,0.0,true,1,0
1773219135000,64.07696,-21.9366333333333,0.0,0.0,0.0,true,2,0
1773219137000,64.07696,-21.9366333333333,2.0,0.0,0.0,true,3,0
1773219143000,64.07702,-21.9363,6.0,17.5,10.5,false,3,8.0
1773219143000,64.07702,-21.9363,0.0,0.0,0.0,true,1,0
1773219143000,64.07702,-21.9363,0.0,0.0,0.0,true,2,0
1773219148000,64.0770333333333,-21.9358666666667,5.0,21.1,15.2,false,2,5.0
1773219148000,64.0770333333333,-21.9358666666667,0.0,0.0,0.0,true,1,0
1773219152000,64.0770116666667,-21.9354833333333,4.0,18.8,16.9,false,1,4.0
1773219152000,64.0770116666667,-21.9354833333333,0.0,0.0,0.0,true,1,0
1773219157000,64.0771533333333,-21.93535,5.0,17.0,12.3,false,1,5.0
1773219157000,64.0771533333333,-21.93535,0.0,0.0,0.0,true,1,0
1773219159000,64.0772033333333,-21.9357166666667,2.0,18.7,33.6,false,1,2.0
1773219163000,64.0772033333333,-21.9357166666667,4.0,0.0,0.0,true,1,0
1773219163000,64.0772033333333,-21.9357166666667,0.0,0.0,0.0,true,2,0
1773219165000,64.0770983333333,-21.93605,2.0,20.0,35.9,false,2,6.0
1773219168000,64.0770983333333,-21.93605,3.0,0.0,0.0,true,1,0
1773219168000,64.0770983333333,-21.93605,0.0,0.0,0.0,true,2,0
1773219168000,64.0770983333333,-21.93605,0.0,0.0,0.0,true,3,0
1773219172000,64.0770116666667,-21.9365166666667,4.0,24.6,22.2,false,3,7.0
1773219172000,64.0770116666667,-21.9365166666667,0.0,0.0,0.0,true,1,0
1773219177000,64.0769133333333,-21.9370166666667,5.0,26.7,19.2,false,1,5.0
1773219177000,64.0769133333333,-21.9370166666667,0.0,0.0,0.0,true,1,0
1773219182000,64.07678,-21.93755,5.0,29.9,21.5,false,1,5.0
1773219184000,64.07678,-21.93755,2.0,0.0,0.0,true,1,0
1773219184000,64.07678,-21.93755,0.0,0.0,0.0,true,2,0
1773219188000,64.0766366666667,-21.9381166666667,4.0,31.8,28.6,false,2,6.0
1773219188000,64.0766366666667,-21.9381166666667,0.0,0.0,0.0,true,1,0
1773219193000,64.0765,-21.93865,5.0,30.1,21.6,false,1,5.0
1773219193000,64.0765,-21.93865,0.0,0.0,0.0,true,1,0
1773219193000,64.0765,-21.93865,0.0,0.0,0.0,true,2,0
1773219197000,64.0763566666667,-21.9392,4.0,31.1,28.0,false,2,4.0
1773219197000,64.0763566666667,-21.9392,0.0,0.0,0.0,true,1,0
1773219202000,64.076225,-21.9397166666667,5.0,29.1,20.9,false,1,5.0
1773219202000,64.076225,-21.9397166666667,0.0,0.0,0.0,true,1,0
1773219204000,64.0762066666667,-21.9399166666667,2.0,9.9,17.9,false,1,2.0
1773219208000,64.0762066666667,-21.9399166666667,4.0,0.0,0.0,true,1,0
1773219208000,64.0762066666667,-21.9399166666667,0.0,0.0,0.0,true,2,0
1773219213000,64.076225,-21.9400833333333,5.0,8.4,6.0,false,2,9.0
1773219213000,64.076225,-21.9400833333333,0.0,0.0,0.0,true,1,0
1773219217000,64.0762633333333,-21.9405166666667,4.0,21.5,19.3,false,1,4.0
1773219217000,64.0762633333333,-21.9405166666667,0.0,0.0,0.0,true,1,0
1773219219000,64.0762633333333,-21.9405166666667,2.0,0.0,0.0,true,2,0
1773219224000,64.0761066666667,-21.9409333333333,5.0,26.7,19.2,false,2,7.0
1773219224000,64.0761066666667,-21.9409333333333,0.0,0.0,0.0,true,1,0
1773219224000,64.0761066666667,-21.9409333333333,0.0,0.0,0.0,true,2,0
1773219228000,64.0759166666667,-21.9415666666667,4.0,37.3,33.6,false,2,4.0
1773219228000,64.0759166666667,-21.9415666666667,0.0,0.0,0.0,true,1,0
1773219232000,64.075875,-21.9418666666667,4.0,15.3,13.8,false,1,4.0
1773219234000,64.075875,-21.9418666666667,2.0,0.0,0.0,true,1,0
1773219234000,64.075875,-21.9418666666667,0.0,0.0,0.0,true,2,0
1773219237000,64.07583,-21.94215,3.0,14.7,17.6,false,2,5.0
1773219237000,64.07583,-21.94215,0.0,0.0,0.0,true,1,0
1773219239000,64.07583,-21.94215,2.0,0.0,0.0,true,2,0
1773219243000,64.075765,-21.9427,4.0,27.7,24.9,false,2,6.0
1773219243000,64.075765,-21.9427,0.0,0.0,0.0,true,1,0
1773219248000,64.0757033333333,-21.9433833333333,5.0,33.9,24.4,false,1,5.0
1773219248000,64.0757033333333,-21.9433833333333,0.0,0.0,0.0,true,1,0
1773219252000,64.0756583333333,-21.94405,4.0,32.8,29.5,false,1,4.0
1773219254000,64.0756583333333,-21.94405,2.0,0.0,0.0,true,1,0
1773219258000,64.0756066666667,-21.9448166666667,4.0,37.7,33.9,false,1,6.0
1773219258000,64.0756066666667,-21.9448166666667,0.0,0.0,0.0,true,1,0
1773219258000,64.0756066666667,-21.9448166666667,0.0,0.0,0.0,true,2,0
1773219261000,64.075555,-21.9457,3.0,43.3,52.0,false,2,3.0
1773219264000,64.075555,-21.9457,3.0,0.0,0.0,true,1,0
1773219266000,64.0754866666667,-21.9466666666667,2.0,47.6,85.7,false,1,5.0
1773219266000,64.0754866666667,-21.9466666666667,0.0,0.0,0.0,true,1,0
1773219266000,64.0754866666667,-21.9466666666667,0.0,0.0,0.0,true,2,0
1773219270000,64.0754866666667,-21.9466666666667,4.0,0.0,0.0,true,3,0
1773219275000,64.0754283333333,-21.9477,5.0,50.7,36.5,false,3,9.0
1773219275000,64.0754283333333,-21.9477,0.0,0.0,0.0,true,1,0
1773219275000,64.0754283333333,-21.9477,0.0,0.0,0.0,true,2,0
1773219281000,64.0752816666667,-21.9498833333333,6.0,107.4,64.4,false,2,6.0
1773219281000,64.0752816666667,-21.9498833333333,0.0,0.0,0.0,true,1,0
1773219285000,64.0752816666667,-21.9498833333333,4.0,0.0,0.0,true,2,0
1773219285000,64.0752816666667,-21.9498833333333,0.0,0.0,0.0,true,3,0
1773219288000,64.0752883333333,-21.9509,3.0,49.4,59.3,false,3,7.0
1773219290000,64.075375,-21.9515166666667,2.0,31.5,56.7,false,0,2.0
1773219290000,64.075375,-21.9515166666667,0.0,0.0,0.0,true,1,0
1773219294000,64.075375,-21.9515166666667,4.0,0.0,0.0,true,2,0
1773219294000,64.075375,-21.9515166666667,0.0,0.0,0.0,true,3,0
1773219298000,64.0755716666667,-21.9517666666667,4.0,25.0,22.5,false,3,8.0
1773219298000,64.0755716666667,-21.9517666666667,0.0,0.0,0.0,true,1,0
1773219303000,64.0757716666667,-21.9515666666667,5.0,24.3,17.5,false,1,5.0
1773219303000,64.0757716666667,-21.9515666666667,0.0,0.0,0.0,true,1,0
1773219307000,64.0759033333333,-21.9514166666667,4.0,16.4,14.7,false,1,4.0
1773219307000,64.0759033333333,-21.9514166666667,0.0,0.0,0.0,true,1,0
1773219310000,64.0759133333333,-21.9514,3.0,1.4,1.7,false,1,3.0
1773219310000,64.0759133333333,-21.9514,0.0,0.0,0.0,true,1,0
1773219313000,64.0759133333333,-21.9514,3.0,0.0,0.0,true,2,0
1773219313000,64.0759133333333,-21.9514,0.0,0.0,0.0,true,3,0
1773219316000,64.0759733333333,-21.9514,3.0,6.7,8.0,false,3,6.0
1773219319000,64.0759733333333,-21.9514,3.0,0.0,0.0,true,1,0
1773219322000,64.0761866666667,-21.95135,3.0,23.8,28.6,false,1,6.0
1773219326000,64.0766066666667,-21.9510666666667,4.0,48.7,43.8,false,0,4.0
1773219326000,64.0766066666667,-21.9510666666667,0.0,0.0,0.0,true,1,0
1773219328000,64.0766066666667,-21.9510666666667,2.0,0.0,0.0,true,2,0
1773219330000,64.0766066666667,-21.9510666666667,2.0,0.0,0.0,true,3,0
1773219330000,64.0766066666667,-21.9510666666667,0.0,0.0,0.0,true,4,0
1773219335000,64.0771283333333,-21.9507333333333,5.0,60.2,43.4,false,4,9.0
1773219335000,64.0771283333333,-21.9507333333333,0.0,0.0,0.0,true,1,0
1773219339000,64.0776633333333,-21.9503666666667,4.0,62.1,55.9,false,1,4.0
1773219341000,64.0780416666667,-21.9502333333333,2.0,42.6,76.6,false,0,2.0
1773219341000,64.0780416666667,-21.9502333333333,0.0,0.0,0.0,true,1,0
1773219343000,64.0780416666667,-21.9502333333333,2.0,0.0,0.0,true,2,0
1773219347000,64.0783333333333,-21.95005,4.0,33.6,30.3,false,2,6.0
1773219347000,64.0783333333333,-21.95005,0.0,0.0,0.0,true,1,0
1773219347000,64.0783333333333,-21.95005,0.0,0.0,0.0,true,2,0
1773219347000,64.0783333333333,-21.95005,0.0,0.0,0.0,true,3,0
1773219354000,64.0785033333333,-21.9502,7.0,20.3,10.4,false,3,7.0
1773219357000,64.0785866666667,-21.9509833333333,3.0,39.2,47.0,false,0,3.0
1773219359000,64.0785866666667,-21.9509833333333,2.0,0.0,0.0,true,1,0
1773219359000,64.0785866666667,-21.9509833333333,0.0,0.0,0.0,true,2,0
1773219363000,64.0787183333333,-21.9522666666667,4.0,64.1,57.7,false,2,6.0
1773219365000,64.0787183333333,-21.9522666666667,2.0,0.0,0.0,true,1,0
1773219365000,64.0787183333333,-21.9522666666667,0.0,0.0,0.0,true,2,0
1773219365000,64.0787183333333,-21.9522666666667,0.0,0.0,0.0,true,3,0
1773219370000,64.078885,-21.9536833333333,5.0,71.3,51.3,false,3,7.0
1773219372000,64.079,-21.9547833333333,2.0,55.0,99.0,false,0,2.0
1773219375000,64.0790866666667,-21.9555666666667,3.0,39.3,47.1,false,0,3.0
1773219375000,64.0790866666667,-21.9555666666667,0.0,0.0,0.0,true,1,0
1773219378000,64.0790866666667,-21.9555666666667,3.0,0.0,0.0,true,2,0
1773219381000,64.079215,-21.9559833333333,3.0,24.8,29.7,false,2,6.0
1773219381000,64.079215,-21.9559833333333,0.0,0.0,0.0,true,1,0
1773219383000,64.079215,-21.9559833333333,2.0,0.0,0.0,true,2,0
1773219387000,64.0792216666667,-21.95645,4.0,22.7,20.4,false,2,6.0
1773219387000,64.0792216666667,-21.95645,0.0,0.0,0.0,true,1,0
1773219390000,64.0792216666667,-21.95645,3.0,0.0,0.0,true,2,0
1773219390000,64.0792216666667,-21.95645,0.0,0.0,0.0,true,3,0
1773219394000,64.07931,-21.9572,4.0,37.8,34.0,false,3,7.0
1773219396000,64.079435,-21.95815,2.0,48.2,86.8,false,0,2.0
1773219396000,64.079435,-21.95815,0.0,0.0,0.0,true,1,0
1773219398000,64.079435,-21.95815,2.0,0.0,0.0,true,2,0
1773219402000,64.079565,-21.9591666666667,4.0,51.5,46.3,false,2,6.0
1773219402000,64.079565,-21.9591666666667,0.0,0.0,0.0,true,1,0
1773219409000,64.0796966666667,-21.9602666666667,7.0,55.4,28.5,false,1,7.0
1773219413000,64.0797066666667,-21.9613833333333,4.0,54.3,48.9,false,0,4.0
1773219413000,64.0797066666667,-21.9613833333333,0.0,0.0,0.0,true,1,0
1773219415000,64.0797066666667,-21.9613833333333,2.0,0.0,0.0,true,2,0
1773219418000,64.0795133333333,-21.9626,3.0,62.9,75.5,false,2,5.0
1773219418000,64.0795133333333,-21.9626,0.0,0.0,0.0,true,1,0
1773219422000,64.07931,-21.9630166666667,4.0,30.4,27.3,false,1,4.0
1773219422000,64.07931,-21.9630166666667,0.0,0.0,0.0,true,1,0
1773219424000,64.07931,-21.9630166666667,2.0,0.0,0.0,true,2,0
1773219429000,64.079025,-21.9635333333333,5.0,40.4,29.1,false,2,7.0
1773219429000,64.079025,-21.9635333333333,0.0,0.0,0.0,true,1,0
1773219431000,64.079025,-21.9635333333333,2.0,0.0,0.0,true,2,0
1773219434000,64.07866,-21.9641833333333,3.0,51.4,61.7,false,2,5.0
1773219434000,64.07866,-21.9641833333333,0.0,0.0,0.0,true,1,0
1773219438000,64.0783183333333,-21.9648,4.0,48.4,43.6,false,1,4.0
1773219440000,64.0783183333333,-21.9648,2.0,0.0,0.0,true,1,0
1773219440000,64.0783183333333,-21.9648,0.0,0.0,0.0,true,2,0
1773219443000,64.078005,-21.9653833333333,3.0,44.9,53.9,false,2,5.0
1773219445000,64.078005,-21.9653833333333,2.0,0.0,0.0,true,1,0
1773219445000,64.078005,-21.9653833333333,0.0,0.0,0.0,true,2,0
1773219451000,64.0777683333333,-21.9658,6.0,33.2,19.9,false,2,8.0
1773219451000,64.0777683333333,-21.9658,0.0,0.0,0.0,true,1,0
1773219453000,64.077675,-21.966,2.0,14.2,25.6,false,1,2.0
1773219455000,64.077675,-21.966,2.0,0.0,0.0,true,1,0
1773219455000,64.077675,-21.966,0.0,0.0,0.0,true,2,0
1773219460000,64.0776,-21.9662166666667,5.0,13.4,9.7,false,2,7.0
1773219460000,64.0776,-21.9662166666667,0.0,0.0,0.0,true,1,0
1773219460000,64.0776,-21.9662166666667,0.0,0.0,0.0,true,2,0
1773219465000,64.0774383333333,-21.9661166666667,5.0,18.6,13.4,false,2,5.0
1773219469000,64.0772466666667,-21.9661666666667,4.0,21.5,19.3,false,0,4.0
1773219469000,64.0772466666667,-21.9661666666667,0.0,0.0,0.0,true,1,0
1773219471000,64.0772466666667,-21.9661666666667,2.0,0.0,0.0,true,2,0
1773219474000,64.076895,-21.9663,3.0,39.6,47.6,false,2,5.0
1773219474000,64.076895,-21.9663,0.0,0.0,0.0,true,1,0
1773219474000,64.076895,-21.9663,0.0,0.0,0.0,true,2,0
1773219483000,64.075995,-21.9664166666667,9.0,100.2,40.1,false,2,9.0
1773219483000,64.075995,-21.9664166666667,0.0,0.0,0.0,true,1,0
1773219486000,64.075995,-21.9664166666667,3.0,0.0,0.0,true,2,0
1773219488000,64.0755266666667,-21.9664333333333,2.0,52.1,93.7,false,2,5.0
1773219488000,64.0755266666667,-21.9664333333333,0.0,0.0,0.0,true,1,0
1773219490000,64.0755266666667,-21.9664333333333,2.0,0.0,0.0,true,2,0
1773219490000,64.0755266666667,-21.9664333333333,0.0,0.0,0.0,true,3,0
1773219493000,64.0750433333333,-21.9665,3.0,53.8,64.6,false,3,5.0
1773219495000,64.0750433333333,-21.9665,2.0,0.0,0.0,true,1,0
1773219499000,64.0745616666667,-21.9665666666667,4.0,53.7,48.3,false,1,6.0
1773219501000,64.0745616666667,-21.9665666666667,2.0,0.0,0.0,true,1,0
1773219501000,64.0745616666667,-21.9665666666667,0.0,0.0,0.0,true,2,0
1773219503000,64.07408,-21.9666333333333,2.0,53.7,96.6,false,2,4.0
1773219507000,64.073625,-21.9666833333333,4.0,50.7,45.6,false,0,4.0
1773219507000,64.073625,-21.9666833333333,0.0,0.0,0.0,true,1,0
1773219507000,64.073625,-21.9666833333333,0.0,0.0,0.0,true,2,0
1773219510000,64.073625,-21.9666833333333,3.0,0.0,0.0,true,3,0
1773219515000,64.0733483333333,-21.9667166666667,5.0,30.8,22.2,false,3,8.0
1773219517000,64.07321,-21.9667333333333,2.0,15.4,27.7,false,0,2.0
1773219520000,64.07321,-21.9667333333333,3.0,0.0,0.0,true,1,0
1773219522000,64.0728633333333,-21.9666833333333,2.0,38.6,69.5,false,1,5.0
1773227491000,64.1095983333333,-21.84165,7969.0,7320.4,3.3,false,0,7969.0
1773227495000,64.1095983333333,-21.84165,4.0,0.0,0.0,true,1,0
1773227495000,64.1095983333333,-21.84165,0.0,0.0,0.0,true,2,0
1773227495000,64.1095983333333,-21.84165,0.0,0.0,0.0,true,3,0
1773227495000,64.1095983333333,-21.84165,0.0,0.0,0.0,true,4,0
1773227502000,64.1095983333333,-21.84165,7.0,0.0,0.0,true,5,0
1773227504000,64.1095983333333,-21.84165,2.0,0.0,0.0,true,6,0
1773227504000,64.1095983333333,-21.84165,0.0,0.0,0.0,true,7,0
1773227508000,64.1095983333333,-21.84165,4.0,0.0,0.0,true,8,0
1773227510000,64.1095983333333,-21.84165,2.0,0.0,0.0,true,9,0
1773227514000,64.1095983333333,-21.84165,4.0,0.0,0.0,true,10,0
1773227514000,64.1095983333333,-21.84165,0.0,0.0,0.0,true,11,0
1773227516000,64.1095983333333,-21.84165,2.0,0.0,0.0,true,12,0
1773227516000,64.1095983333333,-21.84165,0.0,0.0,0.0,true,13,0
1773227518000,64.1095983333333,-21.84165,2.0,0.0,0.0,true,14,0
1773227520000,64.1095983333333,-21.84165,2.0,0.0,0.0,true,15,0
1773227526000,64.1095983333333,-21.84165,6.0,0.0,0.0,true,16,0
1773227528000,64.1095983333333,-21.84165,2.0,0.0,0.0,true,17,0
1773227528000,64.1095983333333,-21.84165,0.0,0.0,0.0,true,18,0
1773227531000,64.1095983333333,-21.84165,3.0,0.0,0.0,true,19,0
1773227537000,64.1095983333333,-21.84165,6.0,0.0,0.0,true,20,0
1773227537000,64.1095983333333,-21.84165,0.0,0.0,0.0,true,21,0
1773227541000,64.1095983333333,-21.84165,4.0,0.0,0.0,true,22,0
1773227543000,64.1095983333333,-21.84165,2.0,0.0,0.0,true,23,0
1773227543000,64.1095983333333,-21.84165,0.0,0.0,0.0,true,24,0
1773227545000,64.1095983333333,-21.84165,2.0,0.0,0.0,true,25,0
1773227547000,64.1095983333333,-21.84165,2.0,0.0,0.0,true,26,0
1773227547000,64.1095983333333,-21.84165,0.0,0.0,0.0,true,27,0
1773227552000,64.1095983333333,-21.84165,5.0,0.0,0.0,true,28,0
1773227552000,64.1095983333333,-21.84165,0.0,0.0,0.0,true,29,0
1773227556000,64.1095983333333,-21.84165,4.0,0.0,0.0,true,30,0
1773227558000,64.1095983333333,-21.84165,2.0,0.0,0.0,true,31,0
1773227558000,64.1095983333333,-21.84165,0.0,0.0,0.0,true,32,0
1773227562000,64.1095983333333,-21.84165,4.0,0.0,0.0,true,33,0
1773227564000,64.1095983333333,-21.84165,2.0,0.0,0.0,true,34,0
1773227564000,64.1095983333333,-21.84165,0.0,0.0,0.0,true,35,0
1773227568000,64.1095983333333,-21.84165,4.0,0.0,0.0,true,36,0
1773227571000,64.1095983333333,-21.84165,3.0,0.0,0.0,true,37,0
1773227571000,64.1095983333333,-21.84165,0.0,0.0,0.0,true,38,0
1773227575000,64.1095983333333,-21.84165,4.0,0.0,0.0,true,39,0
1773227575000,64.1095983333333,-21.84165,0.0,0.0,0.0,true,40,0
1773227577000,64.1095983333333,-21.84165,2.0,0.0,0.0,true,41,0
1773227581000,64.1095983333333,-21.84165,4.0,0.0,0.0,true,42,0
1773227581000,64.1095983333333,-21.84165,0.0,0.0,0.0,true,43,0
1773227583000,64.1095983333333,-21.84165,2.0,0.0,0.0,true,44,0
1773227585000,64.1095983333333,-21.84165,2.0,0.0,0.0,true,45,0
1773227585000,64.1095983333333,-21.84165,0.0,0.0,0.0,true,46,0
1773227592000,64.1095983333333,-21.84165,7.0,0.0,0.0,true,47,0
1773227594000,64.1095983333333,-21.84165,2.0,0.0,0.0,true,48,0
1773227594000,64.1095983333333,-21.84165,0.0,0.0,0.0,true,49,0
1773227596000,64.1095983333333,-21.84165,2.0,0.0,0.0,true,50,0
1773227598000,64.1095983333333,-21.84165,2.0,0.0,0.0,true,51,0
1773227598000,64.1095983333333,-21.84165,0.0,0.0,0.0,true,52,0
1773227602000,64.1095983333333,-21.84165,4.0,0.0,0.0,true,53,0
1773227602000,64.1095983333333,-21.84165,0.0,0.0,0.0,true,54,0
1773227604000,64.1095983333333,-21.84165,2.0,0.0,0.0,true,55,0
1773227607000,64.1095983333333,-21.84165,3.0,0.0,0.0,true,56,0
1773227607000,64.1095983333333,-21.84165,0.0,0.0,0.0,true,57,0
1773227612000,64.1095983333333,-21.84165,5.0,0.0,0.0,true,58,0
1773227615000,64.1095983333333,-21.84165,3.0,0.0,0.0,true,59,0
1773227615000,64.1095983333333,-21.84165,0.0,0.0,0.0,true,60,0
1773227619000,64.1095983333333,-21.84165,4.0,0.0,0.0,true,61,0
1773227621000,64.1095983333333,-21.84165,2.0,0.0,0.0,true,62,0
1773227621000,64.1095983333333,-21.84165,0.0,0.0,0.0,true,63,0
