ts,lat,lng,kalman_speed,endpoint_speed,final_speed,is_stale,is_stationary,raw_dist,raw_dt,raw_implied,stat_count
1773238140000,64.0526116666667,-21.9729666666667,0.00,0.00,0.00,true,true,0.00,2.00,0.00,51
1773238144000,64.0526116666667,-21.9729666666667,0.00,0.00,0.00,true,true,0.00,4.00,0.00,52
1773238146000,64.0526116666667,-21.9729666666667,0.00,0.00,0.00,true,true,0.00,2.00,0.00,53
1773238148000,64.0526116666667,-21.9729666666667,0.00,0.00,0.00,true,true,0.00,2.00,0.00,54
1773238150000,64.0526116666667,-21.9729666666667,0.00,0.00,0.00,true,true,0.00,2.00,0.00,55
1773238155000,64.0526116666667,-21.9729666666667,0.00,0.00,0.00,true,true,0.00,5.00,0.00,56
1773238157000,64.0526116666667,-21.9729666666667,0.00,0.00,0.00,true,true,0.00,2.00,0.00,57
1773238161000,64.0526116666667,-21.9729666666667,0.00,0.00,0.00,true,true,0.00,4.00,0.00,58
1773238165000,64.0526116666667,-21.9729666666667,0.00,0.00,0.00,true,true,0.00,4.00,0.00,59
1773238167000,64.0526116666667,-21.9729666666667,0.00,0.00,0.00,true,true,0.00,2.00,0.00,60
1773238169000,64.0526116666667,-21.9729666666667,0.00,0.00,0.00,true,true,0.00,2.00,0.00,61
1773238174000,64.0526116666667,-21.9729666666667,0.00,0.00,0.00,true,true,0.00,5.00,0.00,62
1773238176000,64.0526116666667,-21.9729666666667,0.00,0.00,0.00,true,true,0.00,2.00,0.00,63
1773238180000,64.0526116666667,-21.9729666666667,0.00,0.00,0.00,true,true,0.00,4.00,0.00,64
1773238185000,64.0526116666667,-21.9729666666667,0.00,0.00,0.00,true,true,0.00,5.00,0.00,65
1773238187000,64.0526116666667,-21.9729666666667,0.00,0.00,0.00,true,true,0.00,2.00,0.00,66
1773238191000,64.0526116666667,-21.9729666666667,0.00,0.00,0.00,true,true,0.00,4.00,0.00,67
1773238193000,64.0526116666667,-21.9729666666667,0.00,0.00,0.00,true,true,0.00,2.00,0.00,68
1773238195000,64.0526116666667,-21.9729666666667,0.00,0.00,0.00,true,true,0.00,2.00,0.00,69
1773238202000,64.0526116666667,-21.9729666666667,0.00,0.00,0.00,true,true,0.00,7.00,0.00,70
1773238205000,64.0526116666667,-21.9729666666667,0.00,0.00,0.00,true,true,0.00,3.00,0.00,71
1773238207000,64.0526116666667,-21.9729666666667,0.00,0.00,0.00,true,true,0.00,2.00,0.00,72
1773238212000,64.0526116666667,-21.9729666666667,0.00,0.00,0.00,true,true,0.00,5.00,0.00,73
1773238217000,64.0526116666667,-21.9729666666667,0.00,0.00,0.00,true,true,0.00,5.00,0.00,74
1773238221000,64.0526116666667,-21.9729666666667,0.00,0.00,0.00,true,true,0.00,4.00,0.00,75
1773238225000,64.0526116666667,-21.9729666666667,0.00,0.00,0.00,true,true,0.00,4.00,0.00,76
1773238231000,64.0526116666667,-21.9729666666667,0.00,0.00,0.00,true,true,0.00,6.00,0.00,77
1773238233000,64.0526116666667,-21.9729666666667,0.00,0.00,0.00,true,true,0.00,2.00,0.00,78
1773238235000,64.0526116666667,-21.9729666666667,0.00,0.00,0.00,true,true,0.00,2.00,0.00,79
1773238237000,64.0526116666667,-21.9729666666667,0.00,0.00,0.00,true,true,0.00,2.00,0.00,80
1773238243000,64.0526116666667,-21.9729666666667,0.00,0.00,0.00,true,true,0.00,6.00,0.00,81
1773238247000,64.0526116666667,-21.9729666666667,0.00,0.00,0.00,true,true,0.00,4.00,0.00,82
1773238252000,64.0526116666667,-21.9729666666667,0.00,0.00,0.00,true,true,0.00,5.00,0.00,83
1773238254000,64.0526116666667,-21.9729666666667,0.00,0.00,0.00,true,true,0.00,2.00,0.00,84
1773238258000,64.0526116666667,-21.9729666666667,0.00,0.00,0.00,true,true,0.00,4.00,0.00,85
1773238262000,64.0526116666667,-21.9729666666667,0.00,0.00,0.00,true,true,0.00,4.00,0.00,86
1773238264000,64.0526116666667,-21.9729666666667,0.00,0.00,0.00,true,true,0.00,2.00,0.00,87
1773238266000,64.0526116666667,-21.9729666666667,0.00,0.00,0.00,true,true,0.00,2.00,0.00,88
1773238270000,64.0526116666667,-21.9729666666667,0.00,0.00,0.00,true,true,0.00,4.00,0.00,89
1773238272000,64.0526116666667,-21.9729666666667,0.00,0.00,0.00,true,true,0.00,2.00,0.00,90
1773238275000,64.0526116666667,-21.9729666666667,0.00,0.00,0.00,true,true,0.00,3.00,0.00,91
1773238279000,64.0526116666667,-21.9729666666667,0.00,0.00,0.00,true,true,0.00,4.00,0.00,92
1773238284000,64.0526116666667,-21.9729666666667,0.00,0.00,0.00,true,true,0.00,5.00,0.00,93
1773238286000,64.0526116666667,-21.9729666666667,0.00,0.00,0.00,true,true,0.00,2.00,0.00,94
1773238290000,64.0526116666667,-21.9729666666667,0.00,0.00,0.00,true,true,0.00,4.00,0.00,95
1773238292000,64.0526116666667,-21.9729666666667,0.00,0.00,0.00,true,true,0.00,2.00,0.00,96
1773238294000,64.0526116666667,-21.9729666666667,0.00,0.00,0.00,true,true,0.00,2.00,0.00,97
1773238300000,64.0526116666667,-21.9729666666667,0.00,0.00,0.00,true,true,0.00,6.00,0.00,98
1773238302000,64.0526116666667,-21.9729666666667,0.00,0.00,0.00,true,true,0.00,2.00,0.00,99
1773238309000,64.0526116666667,-21.9729666666667,0.00,0.00,0.00,true,true,0.00,7.00,0.00,100
1773238315000,64.0526116666667,-21.9729666666667,0.00,0.00,0.00,true,true,0.00,6.00,0.00,101
1773238320000,64.0526116666667,-21.9729666666667,0.00,0.00,0.00,true,true,0.00,5.00,0.00,102
1773238322000,64.0526116666667,-21.9729666666667,0.00,0.00,0.00,true,true,0.00,2.00,0.00,103
1773238326000,64.0526116666667,-21.9729666666667,0.00,0.00,0.00,true,true,0.00,4.00,0.00,104
1773238328000,64.0526116666667,-21.9729666666667,0.00,0.00,0.00,true,true,0.00,2.00,0.00,105
1773238330000,64.0526116666667,-21.9729666666667,0.00,0.00,0.00,true,true,0.00,2.00,0.00,106
1773238332000,64.0526116666667,-21.9729666666667,0.00,0.00,0.00,true,true,0.00,2.00,0.00,107
1773238335000,64.0526116666667,-21.9729666666667,0.00,0.00,0.00,true,true,0.00,3.00,0.00,108
1773238337000,64.0526116666667,-21.9729666666667,0.00,0.00,0.00,true,true,0.00,2.00,0.00,109
1773238342000,64.0526116666667,-21.9729666666667,0.00,0.00,0.00,true,true,0.00,5.00,0.00,110
1773238345000,64.0526116666667,-21.9729666666667,0.00,0.00,0.00,true,true,0.00,3.00,0.00,111
1773238349000,64.0526116666667,-21.9729666666667,0.00,0.00,0.00,true,true,0.00,4.00,0.00,112
1773238351000,64.0526116666667,-21.9729666666667,0.00,0.00,0.00,true,true,0.00,2.00,0.00,113
1773238354000,64.0526116666667,-21.9729666666667,0.00,0.00,0.00,true,true,0.00,3.00,0.00,114
1773238356000,64.0526116666667,-21.9729666666667,0.00,0.00,0.00,true,true,0.00,2.00,0.00,115
1773238362000,64.0526116666667,-21.9729666666667,0.00,0.00,0.00,true,true,0.00,6.00,0.00,116
1773238364000,64.0526116666667,-21.9729666666667,0.00,0.00,0.00,true,true,0.00,2.00,0.00,117
1773238368000,64.0526116666667,-21.9729666666667,0.00,0.00,0.00,true,true,0.00,4.00,0.00,118
1773238371000,64.0526116666667,-21.9729666666667,0.00,0.00,0.00,true,true,0.00,3.00,0.00,119
1773238373000,64.0526116666667,-21.9729666666667,0.00,0.00,0.00,true,true,0.00,2.00,0.00,120
1773238375000,64.0526116666667,-21.9729666666667,0.00,0.00,0.00,true,true,0.00,2.00,0.00,121
1773238377000,64.0526116666667,-21.9729666666667,0.00,0.00,0.00,true,true,0.00,2.00,0.00,122
1773238382000,64.0526116666667,-21.9729666666667,0.00,0.00,0.00,true,true,0.00,5.00,0.00,123
1773238386000,64.0526116666667,-21.9729666666667,0.00,0.00,0.00,true,true,0.00,4.00,0.00,124
