ts,lat,lng,dt_s,dist_m,implied_speed_kmh,is_stale,stale_run,real_gap_s
1773219036000,64.1234432,-21.7875538333333,4.0,0.0,0.0,true,53,0
1773219038000,64.1234432,-21.7875538333333,2.0,0.0,0.0,true,54,0
1773219038000,64.1234432,-21.7875538333333,0.0,0.0,0.0,true,55,0
1773219041000,64.1234432,-21.7875538333333,3.0,0.0,0.0,true,56,0
1773219044000,64.1234432,-21.7875538333333,3.0,0.0,0.0,true,57,0
1773219044000,64.1234432,-21.7875538333333,0.0,0.0,0.0,true,58,0
1773219049000,64.1234432,-21.7875538333333,5.0,0.0,0.0,true,59,0
1773219049000,64.1234432,-21.7875538333333,0.0,0.0,0.0,true,60,0
1773219051000,64.1234432,-21.7875538333333,2.0,0.0,0.0,true,61,0
1773219054000,64.1234432,-21.7875538333333,3.0,0.0,0.0,true,62,0
1773219054000,64.1234432,-21.7875538333333,0.0,0.0,0.0,true,63,0
1773219056000,64.1234432,-21.7875538333333,2.0,0.0,0.0,true,64,0
1773219059000,64.1234432,-21.7875538333333,3.0,0.0,0.0,true,65,0
1773219059000,64.1234432,-21.7875538333333,0.0,0.0,0.0,true,66,0
1773219062000,64.1234432,-21.7875538333333,3.0,0.0,0.0,true,67,0
1773219067000,64.1234432,-21.7875538333333,5.0,0.0,0.0,true,68,0
1773219067000,64.1234432,-21.7875538333333,0.0,0.0,0.0,true,69,0
1773219070000,64.1234432,-21.7875538333333,3.0,0.0,0.0,true,70,0
1773219070000,64.1234432,-21.7875538333333,0.0,0.0,0.0,true,71,0
1773219070000,64.1234432,-21.7875538333333,0.0,0.0,0.0,true,72,0
1773219076000,64.1234432,-21.7875538333333,6.0,0.0,0.0,true,73,0
1773219079000,64.1234432,-21.7875538333333,3.0,0.0,0.0,true,74,0
1773219079000,64.1234432,-21.7875538333333,0.0,0.0,0.0,true,75,0
1773219081000,64.1234432,-21.7875538333333,2.0,0.0,0.0,true,76,0
1773219084000,64.1234432,-21.7875538333333,3.0,0.0,0.0,true,77,0
1773219084000,64.1234432,-21.7875538333333,0.0,0.0,0.0,true,78,0
1773219087000,64.1234432,-21.7875538333333,3.0,0.0,0.0,true,79,0
1773219087000,64.1234432,-21.7875538333333,0.0,0.0,0.0,true,80,0
1773219091000,64.1234432,-21.7875538333333,4.0,0.0,0.0,true,81,0
1773219091000,64.1234432,-21.7875538333333,0.0,0.0,0.0,true,82,0
1773219095000,64.1234432,-21.7875538333333,4.0,0.0,0.0,true,83,0
1773219097000,64.1234432,-21.7875538333333,2.0,0.0,0.0,true,84,0
1773219097000,64.1234432,-21.7875538333333,0.0,0.0,0.0,true,85,0
1773219100000,64.1234432,-21.7875538333333,3.0,0.0,0.0,true,86,0
1773219104000,64.1234432,-21.7875538333333,4.0,0.0,0.0,true,87,0
1773219104000,64.1234432,-21.7875538333333,0.0,0.0,0.0,true,88,0
1773219110000,64.1234432,-21.7875538333333,6.0,0.0,0.0,true,89,0
1773219110000,64.1234432,-21.7875538333333,0.0,0.0,0.0,true,90,0
1773219110000,64.1234432,-21.7875538333333,0.0,0.0,0.0,true,91,0
1773219114000,64.1234432,-21.7875538333333,4.0,0.0,0.0,true,92,0
1773219114000,64.1234432,-21.7875538333333,0.0,0.0,0.0,true,93,0
1773219116000,64.1234432,-21.7875538333333,2.0,0.0,0.0,true,94,0
1773219119000,64.1234432,-21.7875538333333,3.0,0.0,0.0,true,95,0
1773219119000,64.1234432,-21.7875538333333,0.0,0.0,0.0,true,96,0
1773219123000,64.1234432,-21.7875538333333,4.0,0.0,0.0,true,97,0
1773219125000,64.1234432,-21.7875538333333,2.0,0.0,0.0,true,98,0
1773219129000,64.1234432,-21.7875538333333,4.0,0.0,0.0,true,99,0
1773219131000,64.1234432,-21.7875538333333,2.0,0.0,0.0,true,100,0
1773219133000,64.1234432,-21.7875538333333,2.0,0.0,0.0,true,101,0
1773219135000,64.1234432,-21.7875538333333,2.0,0.0,0.0,true,102,0
1773219135000,64.1234432,-21.7875538333333,0.0,0.0,0.0,true,103,0
1773219135000,64.1234432,-21.7875538333333,0.0,0.0,0.0,true,104,0
1773219137000,64.1234432,-21.7875538333333,2.0,0.0,0.0,true,105,0
1773219143000,64.1234432,-21.7875538333333,6.0,0.0,0.0,true,106,0
1773219143000,64.1234432,-21.7875538333333,0.0,0.0,0.0,true,107,0
1773219143000,64.1234432,-21.7875538333333,0.0,0.0,0.0,true,108,0
1773219148000,64.1234432,-21.7875538333333,5.0,0.0,0.0,true,109,0
1773219148000,64.1234432,-21.7875538333333,0.0,0.0,0.0,true,110,0
1773219152000,64.1234432,-21.7875538333333,4.0,0.0,0.0,true,111,0
1773219152000,64.1234432,-21.7875538333333,0.0,0.0,0.0,true,112,0
1773219157000,64.1234432,-21.7875538333333,5.0,0.0,0.0,true,113,0
1773219157000,64.1234432,-21.7875538333333,0.0,0.0,0.0,true,114,0
1773219159000,64.1234432,-21.7875538333333,2.0,0.0,0.0,true,115,0
1773219163000,64.1234432,-21.7875538333333,4.0,0.0,0.0,true,116,0
1773219163000,64.1234432,-21.7875538333333,0.0,0.0,0.0,true,117,0
1773219165000,64.1234432,-21.7875538333333,2.0,0.0,0.0,true,118,0
1773219168000,64.1234432,-21.7875538333333,3.0,0.0,0.0,true,119,0
1773219168000,64.1234432,-21.7875538333333,0.0,0.0,0.0,true,120,0
1773219168000,64.1234432,-21.7875538333333,0.0,0.0,0.0,true,121,0
1773219172000,64.1234432,-21.7875538333333,4.0,0.0,0.0,true,122,0
1773219172000,64.1234432,-21.7875538333333,0.0,0.0,0.0,true,123,0
1773219177000,64.1234432,-21.7875538333333,5.0,0.0,0.0,true,124,0
1773219177000,64.1234432,-21.7875538333333,0.0,0.0,0.0,true,125,0
1773219182000,64.1234432,-21.7875538333333,5.0,0.0,0.0,true,126,0
1773219184000,64.1234432,-21.7875538333333,2.0,0.0,0.0,true,127,0
1773219184000,64.1234432,-21.7875538333333,0.0,0.0,0.0,true,128,0
1773219188000,64.1234432,-21.7875538333333,4.0,0.0,0.0,true,129,0
1773219188000,64.1234432,-21.7875538333333,0.0,0.0,0.0,true,130,0
1773219193000,64.1234432,-21.7875538333333,5.0,0.0,0.0,true,131,0
1773219193000,64.1234432,-21.7875538333333,0.0,0.0,0.0,true,132,0
1773219193000,64.1234432,-21.7875538333333,0.0,0.0,0.0,true,133,0
1773219197000,64.1234432,-21.7875538333333,4.0,0.0,0.0,true,134,0
1773219197000,64.1234432,-21.7875538333333,0.0,0.0,0.0,true,135,0
1773219202000,64.1234432,-21.7875538333333,5.0,0.0,0.0,true,136,0
1773219202000,64.1234432,-21.7875538333333,0.0,0.0,0.0,true,137,0
1773219204000,64.1234432,-21.7875538333333,2.0,0.0,0.0,true,138,0
1773219208000,64.1234432,-21.7875538333333,4.0,0.0,0.0,true,139,0
1773219208000,64.1234432,-21.7875538333333,0.0,0.0,0.0,true,140,0
1773219213000,64.1234432,-21.7875538333333,5.0,0.0,0.0,true,141,0
1773219213000,64.1234432,-21.7875538333333,0.0,0.0,0.0,true,142,0
1773219217000,64.1234432,-21.7875538333333,4.0,0.0,0.0,true,143,0
1773219217000,64.1234432,-21.7875538333333,0.0,0.0,0.0,true,144,0
1773219219000,64.1234432,-21.7875538333333,2.0,0.0,0.0,true,145,0
1773219224000,64.1234432,-21.7875538333333,5.0,0.0,0.0,true,146,0
1773219224000,64.1234432,-21.7875538333333,0.0,0.0,0.0,true,147,0
1773219224000,64.1234432,-21.7875538333333,0.0,0.0,0.0,true,148,0
1773219228000,64.1234432,-21.7875538333333,4.0,0.0,0.0,true,149,0
1773219228000,64.1234432,-21.7875538333333,0.0,0.0,0.0,true,150,0
1773219232000,64.1234432,-21.7875538333333,4.0,0.0,0.0,true,151,0
1773219234000,64.1234432,-21.7875538333333,2.0,0.0,0.0,true,152,0
1773219234000,64.1234432,-21.7875538333333,0.0,0.0,0.0,true,153,0
1773219237000,64.1234432,-21.7875538333333,3.0,0.0,0.0,true,154,0
1773219237000,64.1234432,-21.7875538333333,0.0,0.0,0.0,true,155,0
1773219239000,64.1234432,-21.7875538333333,2.0,0.0,0.0,true,156,0
1773219243000,64.1234432,-21.7875538333333,4.0,0.0,0.0,true,157,0
1773219243000,64.1234432,-21.7875538333333,0.0,0.0,0.0,true,158,0
1773219248000,64.1234432,-21.7875538333333,5.0,0.0,0.0,true,159,0
1773219248000,64.1234432,-21.7875538333333,0.0,0.0,0.0,true,160,0
1773219252000,64.1234432,-21.7875538333333,4.0,0.0,0.0,true,161,0
1773219254000,64.1234432,-21.7875538333333,2.0,0.0,0.0,true,162,0
1773219258000,64.1234432,-21.7875538333333,4.0,0.0,0.0,true,163,0
1773219258000,64.1234432,-21.7875538333333,0.0,0.0,0.0,true,164,0
1773219258000,64.1234432,-21.7875538333333,0.0,0.0,0.0,true,165,0
1773219261000,64.1234432,-21.7875538333333,3.0,0.0,0.0,true,166,0
1773219264000,64.1234432,-21.7875538333333,3.0,0.0,0.0,true,167,0
1773219266000,64.1234432,-21.7875538333333,2.0,0.0,0.0,true,168,0
1773219266000,64.1234432,-21.7875538333333,0.0,0.0,0.0,true,169,0
1773219266000,64.1234432,-21.7875538333333,0.0,0.0,0.0,true,170,0
1773219270000,64.1234432,-21.7875538333333,4.0,0.0,0.0,true,171,0
1773219275000,64.1234432,-21.7875538333333,5.0,0.0,0.0,true,172,0
1773219275000,64.1234432,-21.7875538333333,0.0,0.0,0.0,true,173,0
1773219275000,64.1234432,-21.7875538333333,0.0,0.0,0.0,true,174,0
1773219281000,64.1234432,-21.7875538333333,6.0,0.0,0.0,true,175,0
1773219281000,64.1234432,-21.7875538333333,0.0,0.0,0.0,true,176,0
1773219285000,64.1234432,-21.7875538333333,4.0,0.0,0.0,true,177,0
1773219285000,64.1234432,-21.7875538333333,0.0,0.0,0.0,true,178,0
1773219288000,64.1234432,-21.7875538333333,3.0,0.0,0.0,true,179,0
1773219290000,64.1234432,-21.7875538333333,2.0,0.0,0.0,true,180,0
1773219290000,64.1234432,-21.7875538333333,0.0,0.0,0.0,true,181,0
1773219294000,64.1234432,-21.7875538333333,4.0,0.0,0.0,true,182,0
1773219294000,64.1234432,-21.7875538333333,0.0,0.0,0.0,true,183,0
1773219298000,64.1234432,-21.7875538333333,4.0,0.0,0.0,true,184,0
1773219298000,64.1234432,-21.7875538333333,0.0,0.0,0.0,true,185,0
1773219303000,64.1234432,-21.7875538333333,5.0,0.0,0.0,true,186,0
1773219303000,64.1234432,-21.7875538333333,0.0,0.0,0.0,true,187,0
1773219307000,64.1234432,-21.7875538333333,4.0,0.0,0.0,true,188,0
1773219307000,64.1234432,-21.7875538333333,0.0,0.0,0.0,true,189,0
1773219310000,64.1234432,-21.7875538333333,3.0,0.0,0.0,true,190,0
1773219310000,64.1234432,-21.7875538333333,0.0,0.0,0.0,true,191,0
1773219313000,64.1234432,-21.7875538333333,3.0,0.0,0.0,true,192,0
1773219313000,64.1234432,-21.7875538333333,0.0,0.0,0.0,true,193,0
1773219316000,64.1234432,-21.7875538333333,3.0,0.0,0.0,true,194,0
1773219319000,64.1234432,-21.7875538333333,3.0,0.0,0.0,true,195,0
1773219322000,64.1234432,-21.7875538333333,3.0,0.0,0.0,true,196,0
1773219326000,64.1234432,-21.7875538333333,4.0,0.0,0.0,true,197,0
1773219326000,64.1234432,-21.7875538333333,0.0,0.0,0.0,true,198,0
1773219328000,64.1234432,-21.7875538333333,2.0,0.0,0.0,true,199,0
1773219330000,64.1234432,-21.7875538333333,2.0,0.0,0.0,true,200,0
1773219330000,64.1234432,-21.7875538333333,0.0,0.0,0.0,true,201,0
1773219335000,64.1234432,-21.7875538333333,5.0,0.0,0.0,true,202,0
1773219335000,64.1234432,-21.7875538333333,0.0,0.0,0.0,true,203,0
1773219339000,64.1234432,-21.7875538333333,4.0,0.0,0.0,true,204,0
1773219341000,64.1234432,-21.7875538333333,2.0,0.0,0.0,true,205,0
1773219341000,64.1234432,-21.7875538333333,0.0,0.0,0.0,true,206,0
1773219343000,64.1234432,-21.7875538333333,2.0,0.0,0.0,true,207,0
1773219347000,64.1234432,-21.7875538333333,4.0,0.0,0.0,true,208,0
1773219347000,64.1234432,-21.7875538333333,0.0,0.0,0.0,true,209,0
1773219347000,64.1234432,-21.7875538333333,0.0,0.0,0.0,true,210,0
1773219347000,64.1234432,-21.7875538333333,0.0,0.0,0.0,true,211,0
1773219354000,64.1234432,-21.7875538333333,7.0,0.0,0.0,true,212,0
1773219357000,64.1234432,-21.7875538333333,3.0,0.0,0.0,true,213,0
1773219359000,64.1234432,-21.7875538333333,2.0,0.0,0.0,true,214,0
1773219359000,64.1234432,-21.7875538333333,0.0,0.0,0.0,true,215,0
1773219363000,64.1234432,-21.7875538333333,4.0,0.0,0.0,true,216,0
1773219365000,64.1234432,-21.7875538333333,2.0,0.0,0.0,true,217,0
1773219365000,64.1234432,-21.7875538333333,0.0,0.0,0.0,true,218,0
1773219365000,64.1234432,-21.7875538333333,0.0,0.0,0.0,true,219,0
1773219370000,64.1234432,-21.7875538333333,5.0,0.0,0.0,true,220,0
1773219372000,64.1234432,-21.7875538333333,2.0,0.0,0.0,true,221,0
1773219375000,64.1234432,-21.7875538333333,3.0,0.0,0.0,true,222,0
1773219375000,64.1234432,-21.7875538333333,0.0,0.0,0.0,true,223,0
1773219378000,64.1234432,-21.7875538333333,3.0,0.0,0.0,true,224,0
1773219381000,64.1234432,-21.7875538333333,3.0,0.0,0.0,true,225,0
1773219381000,64.1234432,-21.7875538333333,0.0,0.0,0.0,true,226,0
1773219383000,64.1234432,-21.7875538333333,2.0,0.0,0.0,true,227,0
1773219387000,64.1234432,-21.7875538333333,4.0,0.0,0.0,true,228,0
1773219387000,64.1234432,-21.7875538333333,0.0,0.0,0.0,true,229,0
1773219390000,64.1234432,-21.7875538333333,3.0,0.0,0.0,true,230,0
1773219390000,64.1234432,-21.7875538333333,0.0,0.0,0.0,true,231,0
1773219394000,64.1234432,-21.7875538333333,4.0,0.0,0.0,true,232,0
1773219396000,64.1234432,-21.7875538333333,2.0,0.0,0.0,true,233,0
1773219396000,64.1234432,-21.7875538333333,0.0,0.0,0.0,true,234,0
1773219398000,64.1234432,-21.7875538333333,2.0,0.0,0.0,true,235,0
1773219402000,64.1234432,-21.7875538333333,4.0,0.0,0.0,true,236,0
1773219402000,64.1234432,-21.7875538333333,0.0,0.0,0.0,true,237,0
1773219409000,64.1234432,-21.7875538333333,7.0,0.0,0.0,true,238,0
1773219413000,64.1234432,-21.7875538333333,4.0,0.0,0.0,true,239,0
1773219413000,64.1234432,-21.7875538333333,0.0,0.0,0.0,true,240,0
1773219415000,64.1234432,-21.7875538333333,2.0,0.0,0.0,true,241,0
1773219418000,64.1234432,-21.7875538333333,3.0,0.0,0.0,true,242,0
1773219418000,64.1234432,-21.7875538333333,0.0,0.0,0.0,true,243,0
1773219422000,64.1234432,-21.7875538333333,4.0,0.0,0.0,true,244,0
1773219422000,64.1234432,-21.7875538333333,0.0,0.0,0.0,true,245,0
1773219424000,64.1234432,-21.7875538333333,2.0,0.0,0.0,true,246,0
1773219429000,64.1234432,-21.7875538333333,5.0,0.0,0.0,true,247,0
1773219429000,64.1234432,-21.7875538333333,0.0,0.0,0.0,true,248,0
1773219431000,64.1234432,-21.7875538333333,2.0,0.0,0.0,true,249,0
1773219434000,64.1234432,-21.7875538333333,3.0,0.0,0.0,true,250,0
1773219434000,64.1234432,-21.7875538333333,0.0,0.0,0.0,true,251,0
1773219438000,64.1234432,-21.7875538333333,4.0,0.0,0.0,true,252,0
1773219440000,64.1234432,-21.7875538333333,2.0,0.0,0.0,true,253,0
1773219440000,64.1234432,-21.7875538333333,0.0,0.0,0.0,true,254,0
1773219443000,64.1234432,-21.7875538333333,3.0,0.0,0.0,true,255,0
1773219445000,64.1234432,-21.7875538333333,2.0,0.0,0.0,true,256,0
1773219445000,64.1234432,-21.7875538333333,0.0,0.0,0.0,true,257,0
1773219451000,64.1234432,-21.7875538333333,6.0,0.0,0.0,true,258,0
1773219451000,64.1234432,-21.7875538333333,0.0,0.0,0.0,true,259,0
1773219453000,64.1234432,-21.7875538333333,2.0,0.0,0.0,true,260,0
1773219455000,64.1234432,-21.7875538333333,2.0,0.0,0.0,true,261,0
1773219455000,64.1234432,-21.7875538333333,0.0,0.0,0.0,true,262,0
1773219460000,64.1234432,-21.7875538333333,5.0,0.0,0.0,true,263,0
1773219460000,64.1234432,-21.7875538333333,0.0,0.0,0.0,true,264,0
1773219460000,64.1234432,-21.7875538333333,0.0,0.0,0.0,true,265,0
1773219465000,64.1234432,-21.7875538333333,5.0,0.0,0.0,true,266,0
1773219469000,64.1234432,-21.7875538333333,4.0,0.0,0.0,true,267,0
1773219469000,64.1234432,-21.7875538333333,0.0,0.0,0.0,true,268,0
1773219471000,64.1234432,-21.7875538333333,2.0,0.0,0.0,true,269,0
1773219474000,64.1234432,-21.7875538333333,3.0,0.0,0.0,true,270,0
1773219474000,64.1234432,-21.7875538333333,0.0,0.0,0.0,true,271,0
1773219474000,64.1234432,-21.7875538333333,0.0,0.0,0.0,true,272,0
1773219483000,64.1234432,-21.7875538333333,9.0,0.0,0.0,true,273,0
1773219483000,64.1234432,-21.7875538333333,0.0,0.0,0.0,true,274,0
1773219486000,64.1234432,-21.7875538333333,3.0,0.0,0.0,true,275,0
1773219488000,64.1234432,-21.7875538333333,2.0,0.0,0.0,true,276,0
1773219488000,64.1234432,-21.7875538333333,0.0,0.0,0.0,true,277,0
1773219490000,64.1234432,-21.7875538333333,2.0,0.0,0.0,true,278,0
1773219490000,64.1234432,-21.7875538333333,0.0,0.0,0.0,true,279,0
1773219493000,64.1234432,-21.7875538333333,3.0,0.0,0.0,true,280,0
1773219495000,64.1234432,-21.7875538333333,2.0,0.0,0.0,true,281,0
1773219499000,64.1234432,-21.7875538333333,4.0,0.0,0.0,true,282,0
1773219501000,64.1234432,-21.7875538333333,2.0,0.0,0.0,true,283,0
1773219501000,64.1234432,-21.7875538333333,0.0,0.0,0.0,true,284,0
1773219503000,64.1234432,-21.7875538333333,2.0,0.0,0.0,true,285,0
1773219507000,64.1234432,-21.7875538333333,4.0,0.0,0.0,true,286,0
1773219507000,64.1234432,-21.7875538333333,0.0,0.0,0.0,true,287,0
1773219507000,64.1234432,-21.7875538333333,0.0,0.0,0.0,true,288,0
1773219510000,64.1234432,-21.7875538333333,3.0,0.0,0.0,true,289,0
1773219515000,64.1234432,-21.7875538333333,5.0,0.0,0.0,true,290,0
1773219517000,64.1234432,-21.7875538333333,2.0,0.0,0.0,true,291,0
1773219520000,64.1234432,-21.7875538333333,3.0,0.0,0.0,true,292,0
1773219522000,64.1234432,-21.7875538333333,2.0,0.0,0.0,true,293,0
1773227491000,64.1234432,-21.7875538333333,7969.0,0.0,0.0,true,294,0
1773227495000,64.1234432,-21.7875538333333,4.0,0.0,0.0,true,295,0
1773227495000,64.1234432,-21.7875538333333,0.0,0.0,0.0,true,296,0
1773227495000,64.1234432,-21.7875538333333,0.0,0.0,0.0,true,297,0
1773227495000,64.1234432,-21.7875538333333,0.0,0.0,0.0,true,298,0
1773227502000,64.1234432,-21.7875538333333,7.0,0.0,0.0,true,299,0
1773227504000,64.1234432,-21.7875538333333,2.0,0.0,0.0,true,300,0
1773227504000,64.1234432,-21.7875538333333,0.0,0.0,0.0,true,301,0
1773227508000,64.1234432,-21.7875538333333,4.0,0.0,0.0,true,302,0
1773227510000,64.1234432,-21.7875538333333,2.0,0.0,0.0,true,303,0
1773227514000,64.1234432,-21.7875538333333,4.0,0.0,0.0,true,304,0
1773227514000,64.1234432,-21.7875538333333,0.0,0.0,0.0,true,305,0
1773227516000,64.1234432,-21.7875538333333,2.0,0.0,0.0,true,306,0
1773227516000,64.1234432,-21.7875538333333,0.0,0.0,0.0,true,307,0
1773227518000,64.1234432,-21.7875538333333,2.0,0.0,0.0,true,308,0
1773227520000,64.1234432,-21.7875538333333,2.0,0.0,0.0,true,309,0
1773227526000,64.1234432,-21.7875538333333,6.0,0.0,0.0,true,310,0
1773227528000,64.1234432,-21.7875538333333,2.0,0.0,0.0,true,311,0
1773227528000,64.1234432,-21.7875538333333,0.0,0.0,0.0,true,312,0
1773227531000,64.1234432,-21.7875538333333,3.0,0.0,0.0,true,313,0
1773227537000,64.1234432,-21.7875538333333,6.0,0.0,0.0,true,314,0
1773227537000,64.1234432,-21.7875538333333,0.0,0.0,0.0,true,315,0
1773227541000,64.1234432,-21.7875538333333,4.0,0.0,0.0,true,316,0
1773227543000,64.1234432,-21.7875538333333,2.0,0.0,0.0,true,317,0
1773227543000,64.1234432,-21.7875538333333,0.0,0.0,0.0,true,318,0
1773227545000,64.1234432,-21.7875538333333,2.0,0.0,0.0,true,319,0
1773227547000,64.1234432,-21.7875538333333,2.0,0.0,0.0,true,320,0
1773227547000,64.1234432,-21.7875538333333,0.0,0.0,0.0,true,321,0
1773227552000,64.1234432,-21.7875538333333,5.0,0.0,0.0,true,322,0
1773227552000,64.1234432,-21.7875538333333,0.0,0.0,0.0,true,323,0
1773227556000,64.1234432,-21.7875538333333,4.0,0.0,0.0,true,324,0
1773227558000,64.1234432,-21.7875538333333,2.0,0.0,0.0,true,325,0
1773227558000,64.1234432,-21.7875538333333,0.0,0.0,0.0,true,326,0
1773227562000,64.1234432,-21.7875538333333,4.0,0.0,0.0,true,327,0
1773227564000,64.1234432,-21.7875538333333,2.0,0.0,0.0,true,328,0
1773227564000,64.1234432,-21.7875538333333,0.0,0.0,0.0,true,329,0
1773227568000,64.1234432,-21.7875538333333,4.0,0.0,0.0,true,330,0
1773227571000,64.1234432,-21.7875538333333,3.0,0.0,0.0,true,331,0
1773227571000,64.1234432,-21.7875538333333,0.0,0.0,0.0,true,332,0
1773227575000,64.1234432,-21.7875538333333,4.0,0.0,0.0,true,333,0
1773227575000,64.1234432,-21.7875538333333,0.0,0.0,0.0,true,334,0
1773227577000,64.1234432,-21.7875538333333,2.0,0.0,0.0,true,335,0
1773227581000,64.1234432,-21.7875538333333,4.0,0.0,0.0,true,336,0
1773227581000,64.1234432,-21.7875538333333,0.0,0.0,0.0,true,337,0
1773227583000,64.1234432,-21.7875538333333,2.0,0.0,0.0,true,338,0
1773227585000,64.1234432,-21.7875538333333,2.0,0.0,0.0,true,339,0
1773227585000,64.1234432,-21.7875538333333,0.0,0.0,0.0,true,340,0
1773227592000,64.1234432,-21.7875538333333,7.0,0.0,0.0,true,341,0
1773227594000,64.1234432,-21.7875538333333,2.0,0.0,0.0,true,342,0
1773227594000,64.1234432,-21.7875538333333,0.0,0.0,0.0,true,343,0
1773227596000,64.1234432,-21.7875538333333,2.0,0.0,0.0,true,344,0
1773227598000,64.1234432,-21.7875538333333,2.0,0.0,0.0,true,345,0
1773227598000,64.1234432,-21.7875538333333,0.0,0.0,0.0,true,346,0
1773227602000,64.1234432,-21.7875538333333,4.0,0.0,0.0,true,347,0
1773227602000,64.1234432,-21.7875538333333,0.0,0.0,0.0,true,348,0
1773227604000,64.1234432,-21.7875538333333,2.0,0.0,0.0,true,349,0
1773227607000,64.1234432,-21.7875538333333,3.0,0.0,0.0,true,350,0
1773227607000,64.1234432,-21.7875538333333,0.0,0.0,0.0,true,351,0
1773227612000,64.1234432,-21.7875538333333,5.0,0.0,0.0,true,352,0
1773227615000,64.1234432,-21.7875538333333,3.0,0.0,0.0,true,353,0
1773227615000,64.1234432,-21.7875538333333,0.0,0.0,0.0,true,354,0
1773227619000,64.1234432,-21.7875538333333,4.0,0.0,0.0,true,355,0
1773227621000,64.1234432,-21.7875538333333,2.0,0.0,0.0,true,356,0
